Q380,Q169,Q259,Q355,Q112,Q98,Q1,Q55,Q424,Q385,Q78,Q194,Q273,Q256,Q216,Q279,Q245,Q496,Q495,Q321,Q99,Q233,Q488,Q258,Q174,Q314,Q57,Q359,Q198,Q101,Q64,Q105,Q72,Q457,Q3,Q476,Q37,Q20,Q229,Q261,Q347,Q466,Q368,Q7,Q405,Q83,Q465,Q485,Q378,Q286,Q416,Q231,Q232,Q223,Q215,Q334,Q316,Q135,Q218,Q104,Q263,Q335,Q177,Q238,Q87,Q61,Q26,Q451,Q325,Q230,Q45,Q293,Q404,Q246,Q257,Q338,Q358,Q160,Q213,Q69,Q15,Q289,Q267,Q474,Q462,Q326,Q448,Q157,Q219,Q93,Q137,Q363,Q119,Q374,Q412,Q417,Q161,Q8,Q478,Q164,Q200,Q147,Q162,Q336,Q435,Q111,Q89,Q272,Q353,Q40,Q66,Q351,Q65,Q235,Q377,Q323,Q479,Q348,Q418,Q382,Q469,Q155,Q455,Q453,Q409,Q29,Q333,Q143,Q127,Q239,Q362,Q429,Q387,Q33,Q47,Q470,Q158,Q369,Q5,Q128,Q50,Q217,Q247,Q473,Q262,Q301,Q38,Q234,Q332,Q133,Q252,Q208,Q210,Q4,Q266,Q179,Q110,Q207,Q123,Q260,Q294,Q129,Q170,Q192,Q84,Q17,Q226,Q341,Q284,Q329,Q297,Q401,Q443,Q131,Q187,Q313,Q52,Q236,Q62,Q97,Q251,Q30,Q140,Q46,Q82,Q271,Q287,Q447,Q268,Q317,Q366,Q254,Q398,Q126,Q383,Q379,Q44,Q388,Q175,Q331,Q394,Q11,Q302,Q42,Q437,Q56,Q117,Q349,Q419,Q472,Q498,Q481,Q420,Q197,Q189,Q402,Q430,Q395,Q24,Q415,Q428,Q58,Q343,Q146,Q180,Q346,Q79,Q494,Q330,Q356,Q361,Q108,Q269,Q171,Q106,Q184,Q214,Q319,Q176,Q23,Q456,Q191,Q172,Q148,Q144,Q188,Q396,Q452,Q311,Q299,Q10,Q244,Q209,Q85,Q298,Q459,Q122,Q163,Q467,Q203,Q186,Q63,Q370,Q471,Q403,Q345,Q274,Q292,Q118,Q480,Q291,Q300,Q493,Q6,Q477,Q201,Q397,Q138,Q248,Q384,Q103,Q168,Q400,Q94,Q312,Q309,Q281,Q96,Q206,Q411,Q142,Q386,Q250,Q2,Q308,Q39,Q204,Q364,Q182,Q449,Q422,Q21,Q389,Q426,Q28,Q407,Q211,Q399,Q371,Q304,Q391,Q288,Q307,Q53,Q159,Q150,Q224,Q352,Q107,Q41,Q91,Q32,Q88,Q151,Q16,Q54,Q242,Q255,Q375,Q116,Q446,Q425,Q276,Q13,Q222,Q227,Q285,Q432,Q225,Q482,Q305,Q454,Q166,Q95,Q22,Q327,Q275,Q350,Q74,Q71,Q18,Q152,Q154,Q322,Q149,Q463,Q0,Q136,Q167,Q414,Q183,Q360,Q442,Q67,Q202,Q12,Q36,Q109,Q220,Q491,Q440,Q195,Q441,Q134,Q376,Q253,Q328,Q438,Q43,Q14,Q324,Q92,Q77,Q113,Q196,Q165,Q381,Q421,Q357,Q185,Q390,Q367,Q296,Q290,Q73,Q75,Q199,Q173,Q439,Q283,Q354,Q68,Q240,Q25,Q60,Q365,Q413,Q48,Q51,Q153,Q156,Q193,Q59,Q130,Q141,Q90,Q34,Q115,Q145,Q464,Q410,Q190,Q49,Q433,Q318,Q306,Q228,Q434,Q406,Q490,Q458,Q265,Q344,Q86,Q444,Q337,Q315,Q423,Q124,Q372,Q320,Q484,Q125,Q270,Q460,Q408,Q264,Q19,Q132,Q205,Q280,Q486,Q492,Q295,Q102,Q499,Q450,Q76,Q121,Q9,Q342,Q221,Q489,Q282,Q80,Q392,Q178,Q468,Q277,Q241,Q114,Q35,Q100,Q436,Q431,Q340,Q487,Q81,Q181,Q497,Q139,Q212,Q31,Q483,Q278,Q393,Q339,Q475,Q27,Q303,Q249,Q427,Q445,Q310,Q461,Q120,Q237,Q70,Q373,Q243
user4149660951,,,,74,67,74,63,8,34,46,,28,,40,,24,,74,,45,,39,64,,69,,,83,53,18,19,23,73,15,42,29,100,,88,,8,90,65,,52,7,79,75,49,,63,18,31,90,,32,23,46,61,,72,86,1,65,,,50,94,,,38,12,52,99,16,72,55,36,24,,76,100,67,,61,,,35,66,18,,77,2,85,60,30,89,36,66,49,48,,,,84,,16,,92,60,19,63,67,,,78,35,42,,33,64,61,,13,,,,,50,,89,25,24,,60,14,,,100,70,44,60,85,86,55,24,,,53,61,,82,23,,0,28,,,37,33,43,80,49,99,,9,11,28,,13,21,43,,,,,95,7,,77,67,91,16,60,55,,45,0,,53,67,67,20,74,,0,78,,18,,6,,,90,68,58,71,,51,,,13,39,98,94,18,99,32,24,55,66,30,,41,96,68,59,58,24,37,,,78,,,,,76,98,85,,35,88,93,,44,33,89,,50,18,62,49,,12,32,7,63,56,92,,4,,,,,0,87,,55,65,,42,47,,61,26,90,91,,40,,,13,74,92,,,88,,,,52,97,28,,,85,,,,37,93,,86,74,,11,,86,,,72,54,,38,31,,98,4,86,99,89,56,80,34,14,70,61,,,17,12,,15,,,10,87,,,69,77,,10,27,,84,26,87,,52,,,7,,96,57,75,23,63,,,13,,78,68,,,23,54,72,60,,,,61,35,76,23,90,,,49,20,48,,,18,11,37,,34,,,,64,7,,33,44,,23,,36,71,46,,65,7,,10,,67,48,100,57,81,35,85,74,,44,51,,81,,,79,40,,63,,24,,39,74,97,40,36,55,,,35,83,15,93,53,46,,34,70,,,99,,,,36,,,41,,55,23,75,79,,4,22,13,,,42,,17,96,,82,,57,36,1,,,,,83,51,6,73,,45,52,60,91,74,,45,57
user2708560595,43,76,58,45,,,,41,,,54,91,86,77,,37,,80,,21,64,,0,5,38,17,4,93,58,3,74,89,,,83,,58,97,,34,79,14,,1,29,35,,,31,,77,63,20,41,,27,,69,31,,,,7,8,,17,,,5,,62,,28,29,53,98,,65,,7,,,27,77,48,68,,,,18,,0,99,87,,17,100,,,1,52,56,1,6,,18,,100,43,71,46,79,83,75,93,34,52,59,,44,77,79,3,62,0,92,8,3,22,80,39,63,49,,,47,25,,65,41,2,,7,,,48,75,38,,,,,63,,89,19,15,,,98,73,,28,3,23,37,0,,,26,85,70,44,11,63,85,70,90,1,38,,14,62,,,99,,27,90,,,,14,13,80,47,55,15,,57,34,54,,75,86,12,,27,,76,66,57,66,77,44,,,77,,11,72,10,46,17,95,76,,90,67,19,30,,74,2,80,,94,90,,51,78,,65,45,7,63,10,,49,,100,77,12,81,92,90,,33,28,7,,31,5,33,46,44,26,,98,,95,47,94,56,,13,67,,84,0,,,76,67,44,38,56,19,92,74,12,,57,46,84,69,,83,51,62,,94,6,13,94,36,82,99,61,79,,53,,,,74,,69,29,,,,26,,41,44,59,,21,38,,68,85,51,70,,37,,,54,,65,5,,77,78,2,48,36,35,31,58,,,35,36,7,27,1,,42,55,48,,55,59,57,48,51,99,,,,83,,82,45,12,4,65,96,97,12,,19,25,14,61,,36,72,85,96,11,67,,88,,57,50,48,34,,82,3,66,87,57,37,8,55,,90,96,,94,,,99,,,54,31,69,,,11,62,,,35,,83,,30,70,95,,78,90,88,36,,22,15,,28,98,72,,63,97,91,,0,,,,,61,,,,10,29,,21,76,65,51,79,,31,83,65,,,88,58,93,,,30,,,,,,41,54,,35,84,26,,24,65,,,
user488612379,5,,,9,95,51,,,27,88,23,,,,1,31,,,96,0,14,78,52,48,94,,88,92,82,33,20,79,11,,,,17,68,,13,63,59,,15,63,72,,30,,,,18,,,42,,84,,,29,,81,,44,49,62,74,,,91,11,50,7,,,50,64,35,75,42,34,53,,22,73,82,,,7,6,49,,,,68,,56,46,20,11,53,46,60,51,16,,,88,,,91,62,,,88,,78,,66,12,98,90,,52,85,82,52,,41,4,90,,63,,84,4,0,,,62,37,,3,66,40,,32,,,28,53,56,,10,,60,71,,,82,38,63,76,,,93,,,39,66,,91,,65,,3,49,79,,83,28,15,,8,11,,54,,,38,96,60,60,,,50,,66,17,47,,100,,71,3,50,87,27,68,16,90,,65,58,81,,88,66,34,79,63,,9,,,18,79,39,59,,64,,43,,,20,56,42,67,11,92,10,,91,75,,51,,0,52,92,73,,19,,23,81,21,,,,77,96,30,,,97,,,,64,71,,62,,33,20,79,,47,98,62,30,86,39,43,,41,68,79,56,81,54,6,61,87,83,10,,,,2,92,,,50,,88,68,16,19,76,,1,99,69,76,,,98,97,62,,0,,89,12,45,18,,,13,,85,88,22,50,64,12,90,52,43,,14,87,27,,81,37,18,52,60,56,2,2,80,61,,,29,,60,,,54,99,,30,82,73,93,54,,84,,76,2,64,,,3,,70,10,17,7,41,31,37,42,43,69,98,50,76,,,38,,35,93,99,,87,49,96,18,,,29,93,50,42,,34,88,,,,,21,34,85,,,84,6,,,,20,40,1,,,38,,,45,60,23,46,4,90,81,30,44,42,,12,9,,65,97,,16,,34,,6,19,93,13,92,43,,55,,100,80,1,16,,39,58,11,18,79,,37,,,54,,,29,46,,22,,51,6,,11,99,,,64,3,61
user848050930,83,69,73,39,46,,,86,1,64,50,91,41,,57,,100,21,,19,83,69,,,17,64,45,9,63,3,69,90,40,84,,,,93,,8,10,43,100,,,20,73,38,60,,,98,70,,54,23,57,31,,76,69,,81,,,56,100,,,,,50,,4,10,100,,85,,75,67,,0,95,,71,63,49,77,22,,94,,,10,,,41,,67,,,0,37,61,87,,,7,,48,,28,,39,,,37,29,,32,76,56,74,6,65,,30,,,61,75,80,92,38,46,55,70,14,,69,30,,6,0,,68,7,41,93,30,77,,,53,14,84,99,51,99,65,66,,60,15,20,93,94,,7,59,62,,69,73,,4,91,93,73,71,89,87,,96,51,,73,18,,13,,25,,15,40,,69,46,69,72,18,99,87,,,7,,12,36,32,62,,24,87,,,,70,50,97,,,87,4,38,62,73,33,85,91,,23,60,,74,,7,26,16,,,80,43,85,4,11,2,,,29,,,74,46,85,40,64,,50,,92,94,,33,12,57,47,55,,,69,43,46,34,55,95,31,75,48,12,,54,37,,,46,,53,9,39,25,10,36,99,,79,,8,,53,9,54,,,,80,28,,,,15,,,88,100,,,65,,90,59,,71,60,100,46,41,69,,38,34,56,,19,46,12,48,,,65,,,,,50,54,44,89,43,3,19,56,,47,1,49,13,20,17,,82,64,84,,25,38,5,,,23,8,59,39,,14,29,43,73,100,99,21,6,,23,25,68,32,44,,12,,17,17,76,7,64,,51,25,,,66,77,,,,,16,67,,,,81,25,,8,47,,64,40,,83,61,,44,63,39,22,,1,70,,53,12,28,47,86,75,25,37,,,70,,,45,25,,90,9,,,7,68,89,94,65,,,84,90,43,,100,86,58,,75,77,44,51,,5,48,96,32,36,32,48,,82,61,28,,82,19,51,18,,,47,52,32,4,57,25,52,58,74
user3169871696,75,6,31,,,,,2,73,67,1,2,12,35,24,,11,11,11,73,,46,38,,,100,,,69,35,17,68,38,7,1,,68,33,48,6,99,84,,95,89,,79,,51,94,45,76,96,33,,77,70,,,1,,51,65,77,65,41,,,,79,,48,98,97,82,,,81,69,20,22,,33,58,21,22,,,92,7,,57,35,31,76,75,42,,,,,64,22,,13,80,,88,91,5,41,61,37,,70,90,26,,,86,82,8,,76,,,36,62,92,,57,,62,22,54,2,37,,80,,,,86,,88,,,99,67,,,73,57,,7,42,50,,97,,,14,7,23,70,67,,,87,,79,88,,60,23,8,,,,,,71,14,83,51,93,50,,,71,42,,,0,46,35,55,12,68,74,25,79,,,21,,0,,,,53,58,,43,88,26,,34,9,,12,29,,17,89,91,79,,35,,24,43,19,49,0,9,39,98,65,,66,60,94,,29,76,93,20,,51,,0,99,,,75,,,60,,16,18,,95,69,81,33,64,,20,100,1,20,34,77,,53,,66,,39,,,34,29,54,60,,80,71,,80,75,,30,47,28,20,78,,91,47,46,,56,96,47,,52,59,67,26,40,38,,,,72,22,7,94,54,8,9,31,,1,,95,89,8,,,,74,4,18,84,,54,,,31,73,,20,,35,78,83,66,82,,,35,89,61,,,47,91,,20,99,78,,,52,47,10,47,32,69,55,93,21,90,20,,44,91,72,13,,57,22,,5,,70,91,50,73,33,81,,15,,,45,19,,,6,23,32,,46,,,,31,,,,65,30,84,3,26,97,75,,,,1,,44,76,60,,55,43,10,65,35,80,15,,5,75,,3,54,,58,,48,64,,49,,100,84,84,32,47,78,26,,25,99,64,28,,48,,79,,,99,69,,,67,6,,5,,99,,,,,33,57,29,1,,,1,94,68,86,45,59,86,35,15,83
user15772399,84,,,81,54,78,11,2,91,,18,100,84,,96,50,,,,79,37,60,86,,,46,82,,21,0,84,,,39,83,38,88,39,1,61,,5,,57,,12,51,0,,37,43,55,70,,29,,20,,,29,90,,,23,,,73,51,65,36,31,100,50,74,89,100,,4,88,51,19,,6,92,9,12,,83,75,43,23,,71,,45,17,,10,87,,,73,,6,,59,,43,,,,,88,23,67,74,96,,66,,72,100,31,77,22,78,93,53,69,28,82,,77,,66,26,35,,26,92,82,15,74,,76,,,90,16,26,94,31,,86,88,41,39,77,87,15,24,7,8,,,0,20,,50,,,,73,29,,,58,47,75,79,19,,37,88,,3,21,,,,,,,,87,,77,,,22,43,5,88,30,6,35,56,13,1,98,48,,33,4,4,1,,100,,,,70,,,37,,8,28,45,0,51,,29,35,0,86,38,9,10,,,2,40,86,,32,9,60,4,85,50,41,60,90,78,96,22,17,,69,47,1,66,74,,,68,,54,96,,62,57,32,34,,28,,,87,93,6,73,33,53,44,,32,53,31,88,,44,74,14,,,66,,52,,,24,,,,,74,97,,69,29,0,,82,31,28,10,,24,55,11,,32,0,,,15,99,,68,56,96,99,12,,41,87,42,,,3,75,88,11,57,37,65,,,15,,33,,66,,56,,,68,33,,48,46,,89,28,,,,38,90,71,2,,73,,40,,75,0,47,,36,,39,17,8,44,33,38,4,54,16,24,89,63,67,,76,,1,40,,8,57,,9,85,20,,86,88,,48,94,75,1,100,32,,,14,76,97,76,39,95,43,43,,100,,76,,,83,69,79,11,,83,41,51,57,,4,97,91,0,33,41,77,6,40,99,14,94,85,40,,5,,98,,8,7,71,73,86,,61,,66,55,,5,61,7,,13,72,85,80,,,,82,63,26,12,24,50,53,95,13,67,38,62,31
user2815181202,65,57,65,89,91,55,71,71,,,31,70,52,,94,36,,42,,49,42,,26,55,38,,,96,38,13,,36,24,23,,53,,68,,,20,28,,66,48,21,11,1,100,,5,17,,53,56,62,28,10,8,52,76,,93,,39,,,2,2,,,21,30,44,40,,18,60,,13,63,,,,8,,,,2,50,,,,64,28,,58,44,13,,59,,,73,,,17,36,61,0,,56,84,15,6,38,99,85,71,18,37,,,,,74,,83,18,11,96,62,,68,2,,34,8,,77,90,65,25,23,42,,81,9,67,50,23,89,98,48,51,60,,37,48,56,38,76,,93,60,,,81,70,49,30,59,,35,74,91,3,37,31,,16,,,,59,38,29,,7,,60,,,91,25,,,70,11,93,73,63,2,31,,,78,12,31,,6,33,63,,27,,,84,,36,11,10,,45,,97,10,80,96,1,63,21,,77,63,41,83,,9,5,73,,,9,22,84,98,97,,31,93,40,54,89,85,30,40,,,82,,38,3,76,7,4,54,43,44,,90,,70,84,,2,,88,94,21,,68,87,,,70,,,4,,75,,,70,7,,17,30,58,51,0,,36,77,92,,70,45,,50,39,69,37,2,,,,7,38,,,90,91,60,,55,,83,97,9,97,91,,,60,40,,,17,87,,,,17,80,97,81,4,20,0,,36,97,,73,,92,95,58,43,,62,8,,13,,2,28,49,,,54,,,78,,33,31,52,97,50,59,91,38,,8,54,,42,64,90,,,69,71,97,59,95,,29,63,4,39,65,,80,17,2,78,57,,,16,,46,,91,85,92,,31,76,18,,74,1,74,1,,79,,37,,29,20,,46,84,,83,67,17,69,99,,2,58,84,,74,66,11,35,5,,,,,38,27,89,6,,,3,18,32,,42,75,43,99,31,71,,48,7,,69,,27,92,93,61,34,58,20,21,,97,,,16,77,71,48,22,60,47,49
user3644438707,,,,11,14,4,,47,58,52,6,38,45,25,16,64,,57,91,9,,63,,77,,10,,37,98,,84,,78,22,81,95,,,46,54,,7,93,,71,96,,17,80,22,95,,47,,35,96,22,86,,15,28,27,,,20,21,18,0,62,50,17,43,,,,,79,73,91,,,26,70,,90,82,37,66,84,,,5,,16,20,90,0,,29,,,26,13,3,,,83,90,18,1,8,38,21,10,15,22,83,,,39,,99,,90,50,8,82,17,,,81,32,,43,,27,22,45,86,1,49,96,75,24,57,,41,66,29,60,,,,75,12,,,93,80,85,96,69,4,76,66,,49,33,,0,48,17,77,,81,,28,63,80,,93,39,23,61,66,5,2,,73,98,,,21,,57,,52,,43,7,,40,,17,44,6,4,,55,94,37,65,3,97,53,4,56,78,55,,,0,,85,62,97,,48,,,23,48,22,23,65,1,50,90,43,,79,,58,,,84,29,,63,78,27,,40,33,,,38,83,,57,,54,5,100,9,,,,,73,,37,51,,,,18,2,,96,43,,,94,78,99,83,76,32,92,3,81,,48,,,68,15,50,99,83,,,71,100,7,35,99,,30,26,22,94,,11,13,8,66,,15,51,,,29,,23,80,85,,10,,,,47,31,88,,76,,,12,11,,53,,31,,26,,25,15,58,58,18,36,49,73,66,100,98,71,28,78,56,,17,,51,57,8,,,85,61,53,,,20,89,,,18,43,23,,53,,68,49,,6,77,85,,,,8,,,68,90,4,25,56,,88,,,,66,68,0,73,30,,,27,,,80,28,81,18,25,,19,30,,49,,40,24,,82,,1,51,,45,67,,73,39,8,49,,5,80,40,75,,92,26,54,49,43,,,74,,,39,7,80,,88,,57,,56,85,,35,62,48,64,62,,36,83,4,66,34,94,58,,36,,4,61,55,80,,54,87,,3,,,80
user2401990016,29,,76,,35,,15,38,51,81,24,,86,21,,,,0,91,,33,6,,82,52,9,98,86,11,,57,46,,,,4,27,18,95,35,31,,,,9,15,,7,,84,,,26,,66,,8,,,37,96,60,47,13,,88,27,49,,31,,25,,4,3,34,88,,32,,,11,,72,68,,1,23,,,,89,,72,12,62,,,69,69,80,2,92,99,28,,48,46,9,97,30,85,,31,,46,96,56,61,40,,16,,83,50,40,68,80,,51,,,63,4,,58,,74,35,,24,75,,57,93,61,7,43,68,,,38,50,37,14,89,,96,50,,,,99,,4,48,17,93,67,,100,98,54,,32,36,32,50,81,68,81,29,31,,,59,,54,93,,75,71,23,21,11,57,26,,13,3,,12,37,81,38,26,,92,6,44,92,25,15,95,86,17,,,21,,,,,13,,55,97,,55,,78,,91,,,61,13,0,82,50,,,34,93,35,,9,,,43,,,,65,66,80,,78,77,,,,8,59,26,6,26,15,,79,34,,49,47,84,,3,,,,68,21,,,50,,95,,9,19,89,13,55,,,88,,88,,83,,,,,91,68,53,61,,99,,,,,,54,,75,,87,88,19,,,18,24,82,67,92,100,,,,51,,41,24,27,3,89,34,,,16,24,,,10,5,53,75,1,,29,95,,98,92,40,,,,6,61,100,84,45,0,,,,83,16,,,68,59,59,78,9,,46,91,9,,67,56,67,57,,45,,68,,,26,96,,,52,,,31,38,85,15,42,,31,22,40,,41,82,9,,80,7,87,6,,,57,67,40,46,0,54,93,95,12,,,0,,30,,,7,7,,78,14,13,63,37,34,44,10,96,70,66,,,79,,76,92,35,26,71,,,,15,81,,2,,75,54,18,97,21,,12,,,44,58,5,73,79,41,,48,,57,,,4,14,23,84,,,59,92,47,77
user1065199815,,86,30,80,95,,,63,56,58,18,90,100,5,63,26,71,,43,,,,,22,,26,88,,50,49,94,41,89,,16,,,23,88,,21,29,86,38,64,70,9,,,22,68,12,48,94,,,62,60,51,99,58,98,90,,10,90,62,24,,94,55,67,23,,19,14,,15,,16,77,35,,,,41,5,45,,74,94,21,58,,79,,85,,54,91,,,80,64,45,,100,85,37,63,21,,27,95,2,13,36,49,38,11,69,,,21,35,63,15,,86,7,,79,42,67,100,25,39,58,18,97,98,51,50,,,95,,86,4,97,,92,,7,,64,38,,42,15,,,44,81,79,83,,61,26,64,,69,,79,,90,,73,12,,,99,,92,,71,24,,35,74,7,,,,32,94,,,12,96,,1,56,15,93,97,90,28,34,7,,,16,,81,62,24,,30,21,59,,,44,,4,76,66,98,39,81,,40,14,18,,40,36,30,,82,3,47,25,11,,94,90,86,18,,,,,,15,,69,25,34,26,91,51,,,100,88,17,,27,52,78,38,,33,71,71,,,29,,,88,70,86,,13,97,,,42,8,1,,36,53,,15,31,22,36,,,82,47,96,32,80,50,,44,,3,48,36,11,0,75,10,98,,43,68,,95,46,,11,76,,,8,63,,93,24,,,85,,3,30,53,55,18,,32,,80,91,34,,,19,73,96,67,98,,99,17,57,32,,10,,22,52,53,,,81,91,,83,40,,48,,17,,36,,,,89,95,15,76,58,48,55,80,,59,,0,17,94,77,,48,53,,,61,73,86,,98,,96,13,25,,71,68,38,49,,85,39,,38,27,,65,,14,56,83,,63,15,96,27,56,97,,44,,62,,,,76,,96,5,,97,82,,,15,69,72,99,59,,,94,97,95,46,50,41,26,,71,,34,,70,39,5,55,16,64,68,,,59,68,28,,37,11,,,42,59,23,,64,43,69,27,,
user1893641012,,,,38,18,71,12,81,,79,,,58,,58,,66,40,87,62,,74,,26,0,8,,83,,,57,79,92,42,36,33,21,,68,99,,100,95,24,22,,95,8,,75,86,34,56,,,87,65,23,,,,68,,11,32,37,,,46,,20,37,47,0,27,38,,62,,44,50,,53,,10,51,19,95,,,89,83,90,96,40,91,,6,,64,58,,,15,,68,54,60,79,,99,26,28,80,,39,80,,18,31,16,37,4,68,9,28,16,8,26,100,8,51,71,16,100,91,10,51,30,,,72,94,100,0,74,7,,15,,49,,36,21,94,30,79,,94,18,95,5,75,15,,,,,15,,48,10,,85,,,57,76,53,30,96,12,,65,87,,,85,56,81,,37,,,85,43,53,19,76,22,58,,37,100,46,,,41,54,68,93,88,92,2,,,19,3,,97,20,,45,63,12,,99,19,,,28,41,,,81,,,,3,,47,82,65,95,68,,91,47,,,78,17,,39,39,31,14,62,25,27,,44,,,,,23,47,,,60,55,,,,,60,84,,,59,,,26,,,60,53,51,57,,38,44,,32,,3,,,,2,85,,,,89,,1,,58,,80,3,88,17,,,54,,12,26,93,57,,11,,25,53,39,,23,,10,54,,80,19,0,,,15,62,,27,4,,,,88,,84,54,80,,89,69,66,95,,22,,48,90,89,38,,41,,84,,,,3,58,,67,,,51,11,72,6,80,53,77,,29,25,71,22,37,29,91,66,67,67,90,,43,99,,52,83,,,,32,,63,99,62,38,52,93,13,52,87,18,21,80,,,23,98,55,65,87,,,,78,64,87,,35,,50,,14,,74,33,46,,,,98,46,44,,18,21,18,87,,77,47,95,,,71,56,92,57,,0,,,,,,,51,60,,52,79,90,95,,34,50,81,77,,11,54,96,77,,,45,26,,,,50,20,5,65
user3515223497,44,7,,,73,71,12,6,78,79,93,25,,90,13,67,17,69,67,50,,,,,88,68,58,42,9,,,28,45,,,80,18,,1,77,62,76,,64,3,30,82,,,13,,34,38,20,50,,,,9,,75,13,,14,93,65,,33,,,27,73,,78,56,,26,,69,,43,2,,,,,64,61,,,9,,,,,62,36,93,16,,,20,62,7,70,89,12,94,23,,,86,86,5,77,,4,,61,,91,,72,90,,58,96,,33,27,96,61,41,,85,,55,44,97,32,96,33,57,80,,22,,33,,77,,1,20,,90,,,,,,,82,26,,49,12,38,34,52,83,27,,,82,34,,97,65,57,98,,,93,92,,52,40,50,,72,28,,,30,65,68,80,,21,44,53,,30,27,,94,,33,,79,78,60,,98,,88,68,,43,,61,,1,71,,29,,17,,82,,85,25,,1,65,,18,63,78,62,,,78,50,4,92,19,56,81,41,,,94,83,69,,66,,96,,,69,,97,,71,,34,9,85,58,,53,99,71,39,26,33,12,16,95,,,30,74,21,0,,8,,76,56,,,,,,,,98,41,,,83,47,93,,,37,34,68,52,,50,58,19,21,90,83,24,,29,39,68,,,67,,40,51,,,,58,75,,95,5,51,,42,24,56,16,74,,21,42,41,73,57,38,77,73,,35,57,47,10,95,83,23,,19,49,35,,17,,19,,,49,20,41,12,16,35,75,19,0,97,90,,36,,,79,9,,18,82,24,88,39,,74,,83,24,,72,94,,21,,,,,78,43,3,,58,7,81,81,21,15,44,27,,37,20,76,27,90,46,94,,,67,71,,23,78,15,15,93,69,79,82,16,55,99,,64,,33,,,31,19,,28,52,93,12,,49,,23,4,78,54,,52,32,,34,70,12,,19,96,0,67,33,50,,77,,,,8,,,,63,,80,,48,47,63,,,2,
user845018488,10,,25,41,,55,16,9,21,,21,9,36,,24,,39,98,3,92,30,,79,88,51,,99,54,94,57,57,,,63,58,90,20,,86,,19,,,,56,15,1,35,,69,,91,,,57,,,95,,,94,,,57,,,26,,85,29,,,52,63,91,2,,36,11,92,43,15,25,49,81,54,,63,29,81,,26,15,37,24,94,,,76,20,34,10,,79,62,,,55,43,,,42,,,,,76,,94,13,52,12,2,96,71,56,,87,49,,60,1,97,45,10,,1,80,10,,37,,,27,,11,50,4,20,49,4,22,49,4,54,,,54,4,67,43,4,7,74,,,,60,40,,,51,73,17,26,,40,32,18,35,33,37,17,94,31,,91,,97,22,,,3,53,74,53,17,,,,54,82,95,,,,19,,0,86,51,47,6,66,51,,45,39,87,39,,12,,,,,,30,,43,37,,25,,,98,30,,63,30,,,77,,84,70,59,25,3,31,22,19,55,89,,,2,94,,45,,,99,100,52,81,55,5,81,,85,40,67,65,18,,24,16,4,,79,22,7,,72,,,95,,,27,70,41,37,34,,56,3,65,16,53,70,60,0,65,75,11,,74,,76,,94,64,,46,,,40,96,,,,,62,82,34,96,,,,96,36,5,24,69,13,1,17,86,,33,37,85,,71,,,56,,72,,,83,21,60,63,,44,,61,,,25,24,48,43,,86,,,,,,,12,45,,90,,22,,16,,,73,,80,58,77,88,44,76,32,39,14,65,92,,60,65,32,15,51,40,24,50,24,52,,81,78,21,95,82,60,,34,,24,74,,6,96,36,,,0,76,,72,,57,99,26,34,1,76,80,11,38,4,32,,,61,1,9,3,12,45,13,1,40,,36,31,10,,32,,15,91,67,,9,91,14,93,,61,53,3,30,,60,12,82,29,53,7,100,0,53,89,40,,39,39,33,37,94,15,26,5,55,90,,86,
user3016351411,61,,95,71,48,31,96,6,,36,72,58,4,80,72,87,33,87,,,,67,40,,,8,87,29,,57,93,74,,70,28,,42,23,6,4,90,73,64,80,89,60,,5,34,29,,29,11,12,12,38,,4,,0,,60,100,12,85,,30,,48,69,,70,8,95,,80,,21,,90,79,,,,,63,73,,,78,74,,88,,,,23,59,50,57,30,,5,94,93,98,88,41,,75,,86,,,55,4,89,78,24,85,58,89,,,89,19,,,80,12,42,,48,,4,,96,2,38,83,13,7,,96,87,,7,,,,98,,,81,14,75,30,,97,5,73,95,40,42,,,14,56,92,,19,36,76,,,50,27,91,69,9,,38,,0,91,93,98,,,96,71,48,,,75,83,36,48,27,67,,14,6,68,61,45,34,,68,12,60,,,41,12,5,20,24,,,97,,9,60,,59,96,71,94,81,,96,,48,65,88,,75,60,,16,25,40,71,36,35,,,86,,35,,17,19,,,,23,51,5,81,,6,81,95,,63,,69,76,71,82,57,12,8,,,,68,,46,12,,19,,99,47,89,,,34,,78,,50,17,47,69,,,96,,23,40,74,,35,,37,,2,,9,21,22,26,,19,97,70,7,,32,,62,,93,,87,,87,84,54,,,12,100,51,14,,75,64,,100,42,,12,47,89,77,,42,81,83,13,53,82,68,81,,,66,2,,86,29,8,18,,,,4,95,,19,44,84,,96,71,8,15,,54,,7,,32,27,,23,,,,71,34,22,64,,45,9,,53,83,87,51,63,,78,26,29,67,18,53,33,59,1,38,43,66,95,48,66,,,64,,91,84,,,4,23,,66,82,36,,1,63,,17,45,48,,18,44,,84,31,,,49,,37,,79,5,,,41,,,49,65,3,,34,,33,28,56,58,14,38,51,63,34,47,42,78,84,95,,92,,21,8,,60,,,81,,35,,14,,,45
