Q317,Q353,Q246,Q288,Q466,Q184,Q26,Q455,Q84,Q213,Q256,Q47,Q137,Q130,Q478,Q41,Q444,Q80,Q219,Q15,Q39,Q1,Q472,Q412,Q170,Q117,Q22,Q86,Q448,Q312,Q55,Q162,Q409,Q91,Q269,Q18,Q71,Q442,Q365,Q369,Q445,Q214,Q351,Q319,Q433,Q337,Q453,Q457,Q79,Q32,Q493,Q200,Q46,Q231,Q328,Q129,Q372,Q20,Q451,Q452,Q465,Q295,Q384,Q76,Q136,Q423,Q441,Q496,Q92,Q221,Q343,Q14,Q350,Q180,Q279,Q99,Q128,Q172,Q254,Q488,Q106,Q108,Q60,Q164,Q464,Q436,Q320,Q418,Q253,Q202,Q229,Q177,Q73,Q152,Q64,Q143,Q171,Q154,Q396,Q334,Q341,Q401,Q225,Q124,Q383,Q303,Q265,Q285,Q283,Q313,Q408,Q284,Q310,Q52,Q37,Q98,Q167,Q244,Q29,Q121,Q263,Q127,Q339,Q483,Q48,Q325,Q299,Q16,Q450,Q382,Q207,Q251,Q223,Q33,Q101,Q447,Q3,Q149,Q218,Q489,Q148,Q327,Q473,Q134,Q275,Q25,Q368,Q388,Q414,Q357,Q332,Q356,Q45,Q404,Q462,Q463,Q305,Q179,Q403,Q178,Q210,Q138,Q34,Q17,Q407,Q426,Q355,Q103,Q243,Q0,Q140,Q227,Q446,Q480,Q429,Q392,Q461,Q371,Q380,Q476,Q131,Q176,Q390,Q239,Q467,Q359,Q298,Q226,Q249,Q120,Q195,Q323,Q282,Q281,Q439,Q306,Q208,Q456,Q484,Q78,Q97,Q237,Q460,Q421,Q393,Q142,Q411,Q190,Q391,Q11,Q233,Q315,Q287,Q66,Q74,Q118,Q274,Q422,Q27,Q89,Q316,Q398,Q166,Q212,Q30,Q264,Q370,Q308,Q50,Q175,Q67,Q133,Q419,Q468,Q198,Q201,Q257,Q54,Q59,Q151,Q340,Q155,Q338,Q36,Q471,Q163,Q23,Q6,Q19,Q107,Q354,Q438,Q141,Q492,Q376,Q399,Q95,Q235,Q182,Q385,Q300,Q112,Q379,Q83,Q410,Q232,Q314,Q420,Q115,Q111,Q266,Q236,Q5,Q193,Q470,Q49,Q90,Q387,Q293,Q345,Q427,Q203,Q161,Q125,Q292,Q304,Q241,Q31,Q487,Q123,Q126,Q204,Q196,Q96,Q286,Q82,Q344,Q375,Q405,Q434,Q61,Q199,Q248,Q114,Q280,Q497,Q301,Q234,Q290,Q324,Q482,Q363,Q358,Q477,Q459,Q145,Q24,Q168,Q273,Q159,Q402,Q486,Q268,Q230,Q449,Q57,Q432,Q361,Q498,Q8,Q437,Q100,Q132,Q395,Q156,Q406,Q187,Q173,Q335,Q217,Q272,Q216,Q44,Q7,Q116,Q435,Q294,Q425,Q443,Q475,Q220,Q276,Q261,Q88,Q68,Q147,Q260,Q191,Q70,Q119,Q255,Q499,Q259,Q21,Q183,Q240,Q291,Q13,Q415,Q485,Q247,Q329,Q122,Q352,Q53,Q206,Q224,Q364,Q296,Q40,Q242,Q197,Q238,Q330,Q289,Q397,Q491,Q65,Q326,Q189,Q413,Q150,Q188,Q333,Q228,Q374,Q192,Q331,Q262,Q185,Q69,Q307,Q169,Q63,Q222,Q360,Q342,Q347,Q458,Q252,Q186,Q144,Q494,Q113,Q336,Q2,Q157,Q302,Q381,Q394,Q417,Q454,Q431,Q43,Q490,Q245,Q270,Q362,Q38,Q146,Q87,Q42,Q174,Q209,Q428,Q153,Q94,Q135,Q75,Q378,Q424,Q479,Q481,Q62,Q104,Q495,Q250,Q271,Q109,Q267,Q9,Q85,Q12,Q81,Q309,Q440,Q416,Q258,Q373,Q430,Q349,Q346,Q389,Q165,Q158,Q105,Q56,Q72,Q93,Q400,Q181,Q377,Q205,Q35,Q139,Q348,Q321,Q469,Q110,Q215,Q277,Q160,Q322,Q311,Q58,Q51,Q318,Q102,Q278,Q474,Q211,Q4,Q297,Q77,Q194,Q367,Q366,Q10,Q386,Q28
user3686664396,8,68,,85,52,45,,87,38,,7,25,,80,71,96,89,8,,27,40,93,,83,56,,,42,65,79,31,,,73,22,77,95,,48,18,,17,17,79,72,11,100,,4,32,100,,25,,85,38,,28,63,81,48,58,27,,,,,,,28,,25,,41,61,90,26,,47,,,40,34,,100,4,,,,85,87,97,10,100,100,,,86,,60,85,42,,16,8,94,,75,94,61,,,5,11,8,73,,,100,7,,31,77,,,,76,83,2,7,,2,98,49,,54,32,34,35,46,85,63,0,,,82,,,52,92,13,33,36,,76,98,58,31,48,99,87,66,,,,92,,,9,2,,50,48,56,74,30,63,13,,59,78,79,26,,,,82,65,99,92,79,70,34,82,41,89,73,100,27,,67,73,68,50,54,15,,1,,,,,,1,36,89,100,,46,66,93,,,99,35,,100,48,,,,44,93,,,68,25,,42,,,10,,84,1,34,51,68,11,85,81,,44,76,,60,,,,,,7,92,,100,,38,34,,2,,,,79,29,31,,61,83,44,61,,2,59,,4,,,,63,85,89,15,,,,7,49,28,,27,,69,36,4,96,88,,,,1,,,13,,,3,,54,44,,15,60,57,,,,54,,38,30,54,5,49,2,,83,16,84,47,14,,58,72,,23,77,64,0,42,70,,87,89,,100,22,34,25,33,84,51,20,65,31,54,68,,30,39,,57,69,,78,36,4,44,28,38,21,93,,89,,,100,,0,,90,,42,33,,11,11,,86,,100,57,,,,30,63,43,,25,86,,,44,,,20,,,92,,48,39,,,48,50,5,,14,41,82,,6,,,100,95,,82,17,68,,29,81,,3,89,,15,64,,38,69,43,18,60,83,,97,,13,97,5,19,82,,13,14,62,91,,7,,88,11,45,100,45,47,49,10,15,61,,91,76,6,64,48,76,89,62,19,25,,44,19,65,68
user194374429,65,36,63,64,50,32,65,70,,,87,,54,49,27,5,12,,5,6,,54,68,19,,50,50,86,23,2,,39,,16,62,62,,,83,,85,,45,,89,,56,57,,45,98,29,,,,92,41,53,27,,,7,21,92,96,16,64,,31,61,74,62,64,80,34,47,29,60,,20,87,54,3,18,94,9,4,19,55,,66,,67,,85,40,20,,,5,64,56,,,,,,40,88,4,,24,,54,32,91,69,23,,,,0,,87,,24,95,0,77,85,24,,37,21,58,,15,,28,55,79,,61,53,38,39,97,50,95,17,,,,70,14,7,31,61,55,67,3,90,,,53,,43,,,21,41,85,90,25,,,,,35,45,1,74,,,11,17,86,,,100,,14,46,96,67,52,65,43,37,42,12,87,5,23,21,,26,24,,47,99,92,46,69,14,66,24,0,3,8,73,10,98,,73,,32,,,74,16,58,23,0,88,21,4,,15,,39,21,96,51,,73,21,,,62,,44,42,3,,,81,31,90,9,,,34,48,71,,,72,0,0,11,14,,64,41,12,79,56,39,,30,10,34,,74,,80,,,6,94,,30,65,82,37,37,,24,60,,,32,,,21,40,22,81,,74,40,0,,78,47,,,10,8,5,,53,23,85,10,84,,49,0,47,,53,13,60,,5,,86,,46,47,100,,,4,69,40,,54,50,,,,64,38,,83,66,23,63,,65,21,24,94,8,,54,,63,57,20,,35,98,,,,63,80,,49,6,61,,100,,3,92,31,,,8,,23,,,,13,32,89,34,,91,98,70,,76,91,,64,72,,83,29,56,28,,29,,,22,64,19,46,,15,41,97,94,37,72,,15,40,,84,80,86,,75,70,,60,52,,,,5,51,,31,1,17,46,47,,8,,37,8,34,61,,71,25,91,7,0,69,,62,23,,94,,31,27,5,47,20,55,62,4,53,23,91,,54,36,,87,45,20,51,31,22,,92
user2709251399,,,57,67,84,80,28,13,90,48,,52,40,94,,,12,,56,50,37,60,66,49,,32,,14,,92,,,,94,90,13,,48,,73,100,57,68,22,,,46,,42,75,,,26,46,,82,,62,28,38,86,79,97,,76,36,,22,18,19,50,59,49,62,,95,,,,17,45,,,90,,44,64,19,11,44,89,57,95,,73,59,43,60,15,62,,,26,56,28,,97,,89,,9,,,50,18,42,9,18,,27,31,28,95,,47,,,2,,63,,,51,,77,,51,8,7,88,,,34,12,58,89,54,77,72,71,7,76,33,7,,37,54,,100,16,76,72,34,,62,,,83,,,,,82,,71,37,,8,15,,39,82,86,18,28,55,,,90,,91,77,36,72,6,7,17,,,79,,34,,,,84,4,,26,49,94,83,,4,96,24,24,,24,14,86,17,,97,52,,84,,82,77,,,83,,,15,25,36,49,42,,97,52,,56,58,73,40,81,27,55,54,64,76,70,84,93,,82,82,,,92,94,,45,82,63,35,,59,,2,81,,,14,,,,70,33,23,,,79,53,0,98,33,1,,,90,79,14,16,69,17,,79,20,7,53,14,72,75,57,,60,48,84,19,43,19,74,84,67,26,66,,6,,53,,58,96,25,,16,10,,6,75,100,87,,14,8,49,21,4,,73,,,,5,2,,,28,80,,0,,,96,29,,61,,60,38,50,,80,25,62,33,12,10,98,,20,,83,81,,20,24,67,,,79,,52,97,83,5,79,,10,94,,,92,98,91,59,,,52,71,24,37,95,45,,,12,70,60,27,71,21,18,,12,12,56,,79,,,,15,42,16,42,,80,,77,,,48,60,68,,,,63,15,43,42,53,,,,14,,8,,96,32,20,11,,,,65,,,,94,,32,,59,,41,9,92,,46,,64,28,,89,17,,48,93,22,,81,24,20,78,5,18,10,,,,10,40,0
user993111684,37,,83,95,47,59,4,32,,62,57,79,47,,20,32,,0,26,49,30,10,40,43,67,74,,,41,,93,,69,61,11,13,100,16,12,76,74,61,44,44,76,47,,72,,68,68,82,100,,81,50,97,82,,19,3,50,91,17,88,50,32,2,,,98,,3,33,6,58,,47,20,67,,9,,35,32,34,51,,36,53,96,60,58,42,,,56,46,91,53,,43,3,28,0,15,29,25,36,,65,,39,,,47,47,96,77,,26,26,,76,,,83,14,,,32,100,,,69,57,,61,,,,57,70,30,16,57,16,26,99,,35,65,19,84,0,60,,93,,,78,,21,19,49,59,47,,75,51,18,10,,,4,70,95,,53,35,6,5,1,72,26,,15,,15,,86,68,,88,60,5,,,65,26,19,2,,55,,23,31,27,2,,46,81,59,5,28,44,89,,,,95,34,45,,33,,35,,22,90,5,,30,21,,,93,,19,81,97,36,54,39,47,73,,,61,24,,,28,,42,46,84,,,40,85,78,82,89,65,37,29,,77,50,98,36,,22,3,73,,,,8,74,,79,,83,17,67,,,79,,79,79,,66,84,,13,17,,94,0,,48,43,,45,72,,59,19,,61,,,23,54,11,,32,,60,26,,,66,72,18,,50,,41,64,,6,,11,,78,,37,66,84,60,15,94,71,21,44,,38,97,32,78,19,65,,,,55,65,19,,11,31,70,,,,98,6,,,37,30,,6,41,82,39,66,76,72,64,92,,,,,25,78,42,,100,23,,75,33,9,,,58,75,36,70,58,81,61,70,13,54,20,70,98,41,84,,27,77,20,76,,4,,28,,59,74,67,,,79,,,19,0,38,,58,,34,,71,82,68,25,81,,67,,3,,99,,,,74,,,,,64,,99,,,,12,64,,37,57,,20,,100,58,25,37,19,11,28,67,99,22,49,81,42,,39,25,96,,37,17,,32,89,91,73
user3490283747,3,,75,60,,79,100,,48,44,60,,78,48,,57,68,21,,,93,21,94,32,36,49,92,19,73,,86,,81,77,85,37,,94,,,,34,,,57,,84,25,37,,84,91,2,15,77,77,5,,4,19,,,,,0,,97,,37,,,,82,41,,,,77,95,71,,41,18,14,,68,22,47,100,,32,,,19,,44,,3,85,14,87,,,37,56,32,,,18,43,65,,97,,49,,93,,32,32,88,9,,57,,46,,,72,,,,,20,,,39,81,50,60,93,,38,30,84,,96,98,16,,4,52,,,,81,37,76,84,56,,,48,51,52,57,72,15,80,46,30,58,,22,,15,84,61,60,,70,46,90,58,,21,41,,38,82,,61,,6,19,32,70,6,28,22,45,42,,65,1,36,2,95,,100,,19,81,30,63,,,,,85,60,66,73,61,26,,86,9,3,24,73,22,63,74,25,,,37,,98,23,47,,,3,13,,,4,22,47,9,,9,42,23,,45,70,33,23,43,31,,77,79,44,50,,63,68,84,14,,,65,,23,17,31,15,4,4,94,,4,87,,,67,59,48,,75,40,87,70,,,,69,,,7,,35,,94,11,51,,,88,50,3,26,0,72,,19,74,5,94,,19,88,,13,68,21,,90,64,,61,25,38,70,92,,76,56,72,80,21,,,,13,1,,17,,97,,,,88,25,,36,,,23,,58,24,92,75,98,13,13,,30,21,56,63,75,,,,61,71,,54,12,2,,95,38,21,88,57,,47,77,59,85,,10,68,,56,23,26,55,85,89,,,,83,,55,35,74,16,,,51,49,30,9,62,3,,23,,6,53,39,39,,89,37,,3,,55,94,85,49,,24,,100,,,78,81,56,,82,81,97,54,49,,69,74,,5,,,57,15,42,80,14,,84,,,,,,8,28,32,14,68,89,,,93,,,,1,26,78,,2,52,1,,,49,92,
user3757182168,60,,69,,26,21,88,,,53,98,,,,85,50,8,81,34,21,,3,100,2,90,31,,38,68,81,10,,12,38,,40,,,6,26,8,13,,76,,41,,81,34,,85,98,,,68,72,91,67,79,22,,7,9,47,4,34,8,98,13,46,48,,,,67,4,,10,91,82,6,,,27,,,,7,60,71,,,98,77,97,3,14,86,34,,,,17,92,72,,,70,,64,30,5,0,16,,,75,97,41,94,43,83,64,65,,,90,21,48,97,60,,,12,72,61,14,,52,,,,,63,41,,,83,,,14,36,49,54,49,19,,,95,,21,18,,11,,,67,,79,,,,52,56,,93,58,45,20,38,35,61,97,,,50,,92,19,15,20,,59,,45,,61,,70,,,,66,9,,88,55,91,42,,14,6,33,,26,47,31,,15,26,,,99,67,,,19,40,27,,7,,,38,,59,47,48,56,,6,35,34,36,79,15,59,,,44,94,78,66,18,,87,68,72,37,72,,33,73,69,17,44,89,33,,40,50,,21,61,25,,,35,38,,47,7,,58,42,80,68,,15,89,45,56,64,56,,39,82,43,10,48,39,81,84,68,,,,,97,56,,50,66,82,81,19,99,87,,,86,55,,,,75,,56,34,12,33,98,,40,70,,,33,46,,23,,77,,1,76,,62,,18,,,46,88,,,97,,,25,51,44,38,22,,24,92,84,,95,54,2,59,76,,,,35,8,100,,,,76,81,17,,58,,60,39,83,,98,76,4,,89,,,10,,73,,,33,,89,,50,84,,86,8,28,27,38,66,17,,,6,,,45,11,20,19,21,,72,43,76,89,,,,85,90,83,45,34,23,,86,,55,,62,,,,59,29,3,,63,46,,,,,45,37,6,,76,22,93,73,24,,38,80,,59,56,5,,11,82,50,85,40,7,,55,,87,66,,78,,11,,,26,91,40,25
user440212973,,,,77,83,50,15,26,,23,55,68,97,,68,55,,,33,84,36,55,,,96,,,48,32,,13,,,72,20,69,71,79,25,,,13,,18,23,20,38,58,37,18,45,38,89,,,,29,72,,89,,56,79,4,23,55,,12,,,40,34,88,93,79,97,1,23,14,28,,80,78,53,,,,,16,,80,93,48,47,80,81,,15,75,3,,48,,,,58,,57,28,85,27,70,5,20,56,,,77,45,44,,52,,7,54,98,,,,0,70,9,,99,38,80,,78,55,97,,,,,,97,99,61,50,72,35,29,60,74,,66,97,69,7,,22,66,,95,33,79,75,,71,30,,56,,38,11,,,70,,,,74,,49,26,28,20,5,62,,,40,,10,,56,,47,65,21,82,24,,41,,,59,85,88,,66,26,81,,79,,14,19,89,,2,,,46,3,48,3,77,,18,72,4,46,15,,52,32,56,47,72,84,40,40,98,,21,64,15,,,51,,,97,,26,,,72,42,55,16,,,21,,38,,65,,51,86,,,8,,2,,40,,,,,45,,43,24,54,,33,24,69,88,68,7,31,67,49,70,,,17,,,53,35,94,34,,24,,,,86,,13,43,78,65,,7,96,18,25,58,85,,,27,,,39,99,,,,27,75,84,4,25,80,62,47,,74,46,8,51,71,95,42,56,74,95,,,88,96,57,97,10,57,23,,23,,34,39,62,77,35,70,25,20,72,,70,97,10,49,88,61,59,25,,,,,34,25,,71,26,,8,27,56,,,,47,17,,62,17,,26,,,3,,31,,94,97,,,21,45,18,,,64,,54,1,,74,76,65,47,19,37,99,17,24,,52,72,59,78,67,36,34,,74,,65,98,50,62,,44,,62,,20,4,,,0,4,69,90,,55,85,,97,,12,11,95,96,42,56,24,17,,91,97,53,,64,,,70,,47,,78,,79,,80,,52,28,
user158041021,90,6,,,,17,53,1,30,91,98,,81,47,,,,73,85,89,36,28,72,82,71,,,,,82,21,75,4,,88,13,67,86,,23,99,,14,61,64,,20,,,100,,80,,16,40,9,,10,,1,71,88,83,14,,0,56,11,94,7,21,84,77,22,70,79,78,12,,52,,,,,22,,15,41,77,0,72,43,86,87,91,,60,95,81,60,90,31,36,20,25,2,38,,4,62,,21,41,15,48,38,3,,59,15,82,,2,91,,51,31,58,,95,9,34,49,,89,82,,9,0,,41,62,12,4,,2,49,32,,43,11,93,91,93,,,,24,,93,,29,18,,,91,,,,,97,97,,,12,53,36,,32,,,51,,66,3,,8,,78,73,,,,,24,46,5,,86,,20,85,74,,,73,,62,46,,55,37,58,,100,67,78,27,,,,58,39,97,61,,,7,78,42,45,23,52,10,9,88,89,89,,,80,4,,,53,51,93,,44,60,60,43,54,1,75,,,6,,,77,15,,67,91,8,36,8,63,51,,,76,71,,40,51,97,25,,96,1,,21,,,,84,44,,14,,,,60,98,78,26,,26,100,42,,,,,,89,10,,92,,,91,81,,,16,,99,54,41,,87,24,,98,21,93,,,71,,,,4,,,90,,,23,15,44,82,,55,,34,38,96,,47,11,,56,,51,5,,17,37,59,60,,6,15,95,50,58,80,75,7,70,43,99,,,24,3,,16,,,,,65,20,,93,98,56,44,24,40,98,,,,,,,,,25,,26,,,,10,59,30,,58,,49,,12,66,,,93,51,,,52,24,96,,10,55,,45,69,93,65,58,97,,12,76,12,81,,2,,18,52,,56,35,60,3,36,0,,,,,17,26,48,95,47,,,,79,95,1,3,,2,,9,46,24,48,91,,,,10,23,82,69,,4,,,,41,,,63,45,99,26,23
user1644554603,27,,,94,32,,,,37,,71,51,73,,,24,32,2,5,,81,82,,40,,67,47,,26,30,,,,,1,95,,50,37,61,,27,22,65,33,25,30,5,35,,,,47,50,,,,59,95,50,62,71,,,,,87,83,98,75,,93,,,62,96,72,52,,8,45,10,,,48,88,25,13,,,,,32,86,15,84,,,76,44,60,,,34,88,92,,46,92,37,,54,25,42,97,97,,,,13,98,56,,87,,53,78,,49,25,,93,,77,46,,86,44,57,31,,,72,33,52,99,50,17,30,47,15,,60,64,16,,13,85,92,21,,39,,76,75,12,47,53,89,72,18,,99,58,7,69,19,,35,78,,76,35,15,,69,,,89,2,19,54,60,87,13,0,84,89,29,84,,,,52,,12,94,,19,87,7,41,1,44,8,36,4,41,,,7,35,,76,19,67,94,,67,82,,7,,,32,38,83,35,,46,25,90,35,51,,86,6,85,14,,,21,,42,95,11,84,,14,,52,63,21,12,,11,,,100,42,12,,34,88,41,15,,,,39,82,86,92,96,76,13,15,,,73,6,50,,,,,74,2,64,20,,,77,31,13,,47,,,48,,,80,,26,10,98,62,90,28,68,,23,27,,,,73,14,,73,68,70,24,67,72,,,35,,,91,84,34,21,28,49,,,61,14,1,30,53,94,76,,,51,59,16,4,87,,,90,93,65,,,7,,,,56,96,16,64,,7,,8,92,71,97,2,72,,13,23,,86,,,58,28,95,,86,88,65,25,65,8,,87,43,53,,9,,15,,,,41,,,51,49,,,64,38,46,56,19,33,,39,55,,76,62,,7,67,19,71,,27,,4,,97,25,,9,,54,5,28,,29,89,77,59,94,,36,40,89,39,40,,,24,93,,42,,47,14,72,69,,30,,57,45,62,41,53,13,,18,,56,,47,56,26,61,13,82,11,,48,,3
user4262935873,,83,,,82,41,92,39,34,76,88,15,58,17,85,,88,9,84,,,,,,33,85,65,18,,92,72,,44,,,,45,46,96,46,35,,15,,26,60,12,22,49,27,,82,33,61,86,31,,99,45,82,80,,7,22,31,77,23,16,95,63,23,6,,48,99,30,,72,85,36,98,,29,50,0,96,12,99,,80,,,,,51,,94,52,43,27,,,22,30,37,,3,24,74,,7,78,94,96,51,,47,,,94,26,38,,,58,86,,60,91,48,,,,,35,72,28,,54,65,92,,98,,94,,92,98,,27,4,52,54,96,23,33,95,,91,,71,80,,,67,,35,19,98,,91,,,38,9,25,60,20,,36,88,76,1,66,2,,47,,27,40,81,30,63,83,3,28,15,,49,,52,62,61,22,33,,28,80,97,40,24,60,96,10,,80,82,97,73,7,96,0,48,,89,,48,96,60,53,89,39,68,,50,,17,,,0,83,,61,44,90,18,27,41,61,,70,,,61,45,50,78,,,,20,69,,,,50,17,68,60,2,40,,,,54,31,10,,,,88,,,4,69,39,17,8,,1,5,96,13,,,,,42,25,75,89,,31,96,32,31,61,38,52,46,31,82,,20,95,19,,,96,8,30,15,,,21,83,64,,,38,60,13,50,,2,,58,16,,42,89,12,,30,,67,40,4,21,96,,91,20,,93,,82,26,,99,,,21,83,76,,58,,,,,1,14,64,48,,17,81,17,14,13,18,75,48,16,46,,78,,92,60,64,19,87,11,,44,,70,,74,51,,,70,,57,,2,,,88,,,,,72,3,46,100,16,,56,93,92,52,68,,,,69,33,,,,,20,54,,31,37,49,,80,,97,,57,86,11,,24,,78,,,,62,92,52,39,64,,,27,32,96,,,38,,35,8,64,68,64,97,5,37,,,,,,35,,97,81,38,,0,47,47,40,52,,,19,14,
user2472869786,82,89,71,70,12,39,,17,,52,8,,100,56,,27,,59,,8,86,77,,8,,38,83,8,55,98,58,82,82,66,76,95,,0,52,7,64,,,63,9,,92,,,64,,7,66,48,6,,68,21,45,,0,,23,53,95,63,91,,76,9,,73,46,8,,,98,,7,,,,53,33,,70,55,25,11,,,23,72,94,,12,80,75,47,,,,41,7,98,,1,71,85,36,26,41,19,,67,71,,74,43,11,11,71,,13,91,67,2,48,24,45,,20,,36,,,,,53,18,94,,40,,94,85,0,,,0,51,35,36,40,,20,,,,,28,96,14,,80,,,,46,,63,73,,0,49,35,,7,,69,37,16,99,27,,100,,,,,81,89,31,,,86,24,,,85,90,23,85,25,20,32,26,37,97,,48,62,52,,48,76,67,,17,42,1,,92,83,,,53,4,,,27,81,,1,,77,36,,42,,,2,78,0,99,87,,22,37,,,,,90,74,27,92,,,53,,32,,9,67,,26,41,29,69,37,16,21,24,24,14,50,,,,84,,84,,,83,94,11,52,42,6,,24,,,31,21,31,80,,,63,45,,19,,90,,,,72,,28,42,17,54,,79,77,98,,30,69,89,,19,97,24,82,40,,55,,84,87,24,91,14,32,63,69,,41,,53,,43,,46,36,,5,80,3,79,67,,44,87,38,,50,71,23,,52,,9,58,11,30,54,,42,23,25,,,27,,93,9,62,43,78,3,,,,,41,17,,,,23,9,75,93,40,69,100,,,20,,,91,9,32,,,99,59,,47,92,63,22,25,63,,74,21,98,8,,,10,56,,,,,79,,34,42,37,15,100,,79,64,0,,,81,,76,12,92,,,,97,,6,,100,73,68,39,82,81,71,46,38,18,32,10,26,,62,,96,62,32,46,53,0,,17,31,16,6,52,41,88,14,93,16,92,28,36,24,65,80,,95
user4217523396,21,73,,77,9,46,51,37,1,80,48,,,,62,17,4,,68,,62,,,83,98,,86,38,,95,,90,15,12,38,,33,2,47,69,27,55,,65,57,99,82,31,54,,,55,32,,41,,79,30,87,81,,,84,76,92,,54,4,,48,,75,23,55,82,56,17,,19,2,,99,32,61,90,,62,,89,,,92,39,77,49,,,12,57,12,,,,,99,,,,,,35,43,,6,9,,74,,,43,,,,3,29,89,85,36,93,2,,30,95,86,21,,10,86,2,28,,25,92,12,2,37,30,13,33,6,56,,14,13,30,63,,47,55,94,,21,,49,9,73,85,,41,52,,6,68,26,,,82,,,,80,,,46,95,49,98,22,,60,17,54,78,83,,80,,42,36,67,,52,,,,4,,46,,,45,,27,43,,,7,73,36,83,100,19,93,4,,14,,10,67,36,75,,24,39,74,88,,79,37,18,76,69,72,82,61,,,54,,,,41,,24,,67,67,21,57,,,14,30,84,,,,68,,57,3,74,20,45,,,52,,27,,56,65,,3,52,,52,26,87,,85,,,,5,12,,,97,94,,18,4,,65,91,74,,67,,94,,59,19,40,,45,,75,5,,23,,94,60,60,33,,,,,60,,,95,,24,51,,1,33,66,73,17,,95,97,80,,43,,32,5,99,98,13,60,22,,90,33,67,77,,32,32,18,,34,,,37,80,,,70,75,67,12,71,,62,56,96,41,84,11,17,71,8,10,97,,93,,37,55,5,92,13,5,14,92,26,47,67,65,38,45,36,97,25,36,29,,44,,,,47,14,49,22,97,55,62,53,95,27,,77,,32,94,,,35,90,,8,,,82,,20,93,,64,,9,,78,85,59,93,7,,60,,,16,89,29,50,34,94,,84,,20,,63,63,,0,,38,35,,,95,33,,48,,,,,6,,30,57,,73,47,47,,,59,
user970149685,20,37,18,,35,86,,85,20,24,13,80,,1,,55,74,61,,,46,82,,,,,,36,62,,78,6,,,,,41,92,43,43,30,43,,,,92,74,2,38,18,78,,,,,99,78,47,87,91,73,26,,80,68,,,49,87,69,,,,70,39,73,86,34,,,,63,,86,43,87,36,,,59,,38,40,99,52,92,,92,,96,96,,64,,21,,,95,,,94,28,78,70,23,47,,,18,67,47,32,62,31,,4,81,2,63,78,74,1,26,,,,,82,100,47,,89,,67,2,26,29,15,90,,61,60,64,52,33,18,77,,73,63,,15,,65,,,93,29,57,,52,49,,,68,19,73,,50,48,41,,33,,66,62,40,87,88,,,,,27,1,,23,57,37,,86,,,48,70,,,61,30,,,1,,,81,66,,,,,37,86,,,44,4,,55,49,,55,,79,93,24,29,2,69,18,100,12,6,10,97,3,,97,79,,32,,,87,41,62,62,3,22,,,75,91,91,,60,7,86,85,,24,29,58,63,42,,46,73,22,,58,62,99,,47,78,85,30,32,63,,,58,,82,66,,,,71,,94,57,,89,66,,60,75,44,36,78,82,69,59,55,14,16,,,,82,90,52,58,,95,,30,62,,,,86,46,,,44,37,51,,,,10,46,77,92,88,82,,84,46,71,,41,,,,,,,47,,,,,88,,88,71,4,13,58,97,16,18,88,,0,,54,48,97,94,95,,46,28,74,8,,,66,,37,77,77,38,34,40,,10,89,,14,,0,64,,61,2,48,,66,32,88,26,26,89,31,63,81,83,47,,,,61,52,64,83,52,86,,,,34,,,,92,,60,99,70,93,98,46,,,10,99,,98,,98,42,,88,,,15,34,,36,,,42,86,69,,,41,50,86,63,88,,56,9,73,89,52,,,,,,38,42,,47,86,,44,24,57,,,,31
user2789078845,89,24,,1,59,71,,61,45,12,86,14,,95,87,62,34,,,63,95,,4,89,,91,88,,7,26,19,97,22,,67,,53,50,68,100,70,62,79,52,92,,,74,43,68,84,,18,23,47,77,,,86,39,,98,86,27,,,4,100,76,20,73,51,13,,,7,,0,89,80,53,,,95,,51,77,100,,,84,81,77,24,88,,80,,2,2,32,79,36,,,76,7,81,5,88,9,11,29,,46,,7,36,,9,68,26,93,,6,80,70,0,,,71,42,69,,,,18,,,32,88,63,48,11,,95,22,,13,19,,50,79,,3,41,75,65,,30,6,93,42,68,97,2,49,98,,39,88,,78,,,58,,32,64,96,62,23,,8,15,38,92,,27,,,3,,45,62,84,,76,,55,,47,24,93,,,90,,,41,80,71,,46,,68,67,,91,13,86,,,54,,96,32,57,87,61,,63,12,30,,99,,91,,,,23,58,,51,56,50,,92,,14,28,70,55,,,,,20,20,47,,,40,,,,82,51,46,27,5,88,,64,18,91,94,90,,72,91,,79,,95,17,69,,78,31,30,36,,,8,35,41,0,43,52,10,60,82,0,,,89,40,97,93,,,,,,26,68,90,86,,19,12,89,27,55,33,71,,77,,,37,65,53,71,32,,100,,17,38,99,49,54,59,,,19,,74,,32,44,,,,90,1,,,56,,55,58,2,39,,92,26,71,23,,,71,88,,60,79,0,8,20,33,,72,92,,86,96,,31,13,80,74,55,50,,82,40,0,80,,18,,64,66,86,51,,,70,19,6,17,82,86,42,42,25,36,92,,23,33,58,,,,,,,72,62,58,14,12,92,,,61,,,,47,84,20,42,,,,27,65,89,13,98,,48,28,99,,49,46,80,86,36,2,63,21,80,20,,,,100,,40,,78,,44,,92,74,26,77,41,81,60,24,,,1,58,24,29,38,46,57,57,
